0.305264822,0.29810653,-0.119160516,0.121815591,-0.565255835,0.090241983,0.21470102,-0.251838033,0.372455138,-0.050850139,-0.036958952,-0.050929531,-0.001861826,-0.138657603,-0.171456491,0.001242014,0.045470233,-0.059013034,0.037025007,-0.040340375,0.936621843,1.818201389,1.272814589,2.250132118,1.84157807,1.022884724,1.750334107,2.158851664,1.585195331,2.208330562,2.222600222,1.062541628,1.385284632,2.394112236,2.60523871,0.769049209,0.667690672,4.463350805,1.897732418,1.620170649
0.481326799,0.153096903,-0.012302472,-0.023745456,-0.31601406,0.234112845,0.186447914,-0.085709689,0.17603405,-0.137697041,-0.133180382,0.005750495,0.21632215,-0.27408408,-0.185953855,0.212291064,0.222929006,-0.599884341,-0.128245248,0.008505399,1.344530629,1.84766215,1.207556603,2.198993997,2.275395982,1.238093685,1.753638047,1.966856707,2.026578269,1.715973758,1.576987525,1.102797795,1.585951107,2.32536942,2.095803684,0.840841575,0.927936566,4.180939212,1.746906354,1.352309662
0.240621353,-0.001615223,-0.057258429,-0.091050103,0.051619513,0.100537789,0.090473029,-0.209416673,0.388595069,-0.042611171,-0.195529381,-0.011332944,0.285297428,-0.284469437,-0.300471872,0.133521764,0.098344955,-0.129946715,-0.011276467,-0.054032485,1.264982565,1.585977628,1.356373841,2.091523258,2.70724823,1.128185219,1.433348173,2.164749897,1.842408079,1.9889327,2.129144155,1.388130268,1.563220735,1.868634796,2.147735988,0.996532807,0.75817229,4.586650047,1.705954526,1.319062911
0.249336232,0.024199623,-0.002250355,-0.107267582,0.110692964,0.078015022,0.114070593,-0.16736868,0.409059408,-0.076680991,-0.214821641,-0.051195287,0.27964085,-0.22953173,-0.282532358,0.119044533,0.065681835,-0.233613852,-0.013972687,-0.070505897,1.179555427,1.572271827,1.382417312,2.040820096,3.008047921,1.155926349,1.465896688,2.031461381,1.934605041,1.850872087,2.071617347,1.385519531,1.551571762,1.910434339,1.958120472,0.996789115,0.810745486,4.77062919,1.811769938,1.38119421
-0.149468814,0.037294885,0.281942136,0.059929825,-0.322964603,0.216459208,0.367860046,-0.648378546,0.08271734,0.397073408,0.049972597,0.506219356,0.146887616,0.039670429,-0.735419853,0.172827755,0.109328693,-0.915654821,0.326053056,-0.022349713,0.844267546,1.568661265,1.626578212,2.301495802,1.361413211,1.098237059,1.926356105,1.755997718,1.265251353,2.978240265,2.040499234,1.774293169,1.424195446,2.20079186,1.393470409,0.910734003,0.698972759,0.9130905,1.985311537,1.963093133
0.460002402,-0.051682308,-0.100285025,-0.175271011,0.141697992,0.042349803,-0.045688388,-0.151460359,0.18167757,0.100892841,-0.119714196,-0.079293941,0.326591843,-0.180159782,-0.228222439,0.097979349,0.162596516,-0.41830937,-0.100189757,0.136488261,1.251979738,1.772215443,1.485673546,2.387982801,2.472636039,1.114266089,1.670929003,2.375577819,1.598355654,2.429628702,2.045788799,1.38155919,1.776498072,1.996553035,2.727487446,0.856881657,0.882696841,4.798103923,1.598155005,1.664534166
0.193025386,0.04008846,0.249444634,0.033763925,-0.608465098,0.149287505,0.133236778,-0.423308018,0.136906406,0.027251115,-0.052569004,0.121140816,0.10840425,-0.099587235,-0.444374861,0.312967594,0.370783473,-0.40121762,0.108159009,0.045062485,1.223864638,1.66440093,1.860926067,2.325285963,1.525976228,1.141256862,1.77182736,1.759979064,1.291296021,2.217996651,2.25326271,1.550350264,1.536830505,2.525658486,2.097445227,1.148115324,1.065796337,2.832303001,1.851188256,1.74811243
0.162392757,0.048293399,-0.113767643,-0.220468702,0.115980244,-0.038665592,-0.003643112,-0.326506917,0.276854311,0.065509727,-0.175861991,0.084661801,0.222875714,-0.062178655,-0.235265354,0.070267551,0.055037783,-0.161218133,0.133607357,0.102095454,1.193364097,1.701599899,1.248222258,2.54554757,2.087953935,1.087513238,1.715389827,2.117482693,1.327597503,2.233947003,1.98846761,1.22802585,1.558287105,2.019127369,2.352916695,0.855985674,0.702533849,5.023936898,1.471874642,1.53012714
0.166313241,0.024620773,-0.147829269,-0.196738348,0.09401157,0.003402996,0.031825154,-0.289749398,0.245856667,0.069120033,-0.124659888,0.122483996,0.221915717,-0.08368174,-0.28170711,0.088193854,0.065326545,-0.248927552,0.144200052,0.096022707,1.024549038,1.883565618,1.246068368,2.51338687,1.849370924,0.889722768,1.750599974,2.329017132,1.521349268,2.249407622,2.272542404,1.343378524,1.483766307,2.098956117,2.363501027,0.883108189,0.827803605,4.338686366,1.472343817,1.658171878
0.173669935,0.035635965,-0.083342761,-0.189399229,0.097275024,-0.009193558,0.025439983,-0.350348852,0.308396225,0.075912634,-0.188856012,0.066115681,0.248697966,-0.051093406,-0.304244786,0.070377154,0.059310176,-0.163277812,0.107318912,0.071606759,1.1993019,1.526260153,1.085982206,2.600474574,2.259641744,1.004171904,1.727381464,1.987687642,1.472592186,2.293639909,2.1634825,1.32880801,1.567348589,1.960742123,2.390487013,0.837922061,0.657053461,4.610677661,1.481720655,1.67966591
0.158273585,0.087760005,-0.191951735,-0.203366757,0.0870712,-0.040114911,-0.062287609,-0.241229292,0.28952707,0.090465727,-0.124221757,0.100810261,0.218512202,-0.131340341,-0.194878202,0.109082712,0.077350139,-0.26063164,0.115470652,0.115698689,1.209209251,1.912708057,0.987871392,2.518257314,2.133032018,1.024950918,1.506529152,2.195922045,1.125212265,2.112733379,2.210759897,1.313405055,1.386737769,1.968798853,2.144224628,0.778515332,0.706068842,4.994145968,1.331651638,1.615981266
0.219479017,0.037525896,-0.110494739,-0.114472849,0.036849003,0.032307313,0.010411952,-0.298422066,0.265632641,0.034297915,-0.211771401,0.105961841,0.239034714,-0.052144172,-0.265613585,0.073396846,0.054635579,-0.217704406,0.077652836,0.083437665,1.251242994,1.689473661,1.158093952,2.676391394,2.469350132,0.835142921,1.722562975,2.355538062,1.40802984,2.219955677,1.882022897,1.42125229,1.291148906,1.886592227,2.221930574,0.81519883,0.658516907,5.111445347,1.459187716,1.564890681
0.204562146,0.080102757,-0.165517174,-0.195297134,0.072515629,-0.007566903,0.033676733,-0.292332529,0.225191884,0.100044986,-0.094386868,0.13347787,0.19700995,-0.099353972,-0.224041866,0.052612518,0.049340499,-0.281786302,0.088411005,0.123336771,1.262597122,1.794377769,0.967227227,2.538830874,1.829588482,0.923469484,1.660401881,2.33919628,1.22573256,2.26493083,2.085731754,1.486058399,1.617783437,1.78536519,2.346626571,0.927208074,0.766986957,3.979818369,1.56523269,1.756480767
0.193193214,0.011700263,-0.172926506,-0.134083105,0.002444728,-0.028041983,0.005469095,-0.272991388,0.26773936,0.074417584,-0.07358354,0.077228498,0.279667966,-0.091429548,-0.184124799,0.080740568,0.058712099,-0.356217529,0.131994186,0.130090837,1.045574186,1.652853371,1.071618198,2.555309088,2.150737914,1.09473299,1.771913731,2.435867383,1.347149862,2.175442366,2.197200088,1.433071298,1.399024985,1.935175755,2.084882643,0.733091306,0.773946835,4.207739641,1.192601398,1.380148585
0.166241145,0.050335226,-0.168587927,-0.160016613,0.134668662,-0.019315359,0.066934919,-0.324578587,0.257979008,0.102057612,-0.173780072,0.089027052,0.257741553,-0.155708863,-0.20024112,0.064733478,0.049544816,-0.221112569,0.0745445,0.109533139,1.221518424,1.795391349,1.023713729,2.490728445,2.081239231,0.952993539,1.593089601,2.30151567,1.401222817,2.033234731,2.383800822,1.627891919,1.766519498,2.211412305,2.114539044,0.910490607,0.749396287,4.726348988,1.484263832,1.686546072
0.176871779,-0.002139865,-0.098041224,-0.187929442,0.173980179,-0.033256823,-0.022860815,-0.271861864,0.225707333,0.033489179,-0.182787938,0.092137932,0.23503077,-0.127185334,-0.114841351,0.025138123,0.070238229,-0.214750932,0.152798713,0.07026335,1.110375755,1.628195731,1.044969653,2.472322957,2.178260016,0.850355075,1.564270136,2.442161761,1.479813817,2.130764003,1.998094863,1.174711738,1.584349778,1.983006608,2.444971071,0.806921949,0.702776104,5.367468756,1.552516872,1.618698427
